country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Canada,CAN,27-05-2021,22347313,20539206,1808107,408267,357964,59.21,54.42,4.79,9484,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,28-05-2021,22810709,20932071,1878638,463396,354418,60.44,55.46,4.98,9391,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,29-05-2021,23157029,21207890,1949139,346320,348417,61.36,56.19,5.16,9232,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,30-05-2021,23472216,21458697,2013519,315187,349373,62.19,56.86,5.33,9257,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,31-05-2021,23862397,21783824,2078573,390181,354408,63.22,57.72,5.51,9390,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,01-06-2021,24169346,22007819,2161527,306949,361660,64.04,58.31,5.73,9582,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,02-06-2021,24522064,22258278,2263786,352718,369003,64.97,58.97,6,9777,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,03-06-2021,24933524,22530589,2402935,411460,369459,66.06,59.7,6.37,9789,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,04-06-2021,25397448,22825634,2571814,463924,369534,67.29,60.48,6.81,9791,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,05-06-2021,25772487,23057551,2714936,375039,373637,68.29,61.09,7.19,9900,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,06-06-2021,26095464,23253261,2842203,322977,374750,69.14,61.61,7.53,9929,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,07-06-2021,26503428,23507511,2995917,407964,377290,70.22,62.28,7.94,9997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,08-06-2021,26855647,23670710,3184937,352219,383757,71.16,62.72,8.44,10168,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,09-06-2021,27257774,23835779,3421995,402127,390816,72.22,63.15,9.07,10355,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,10-06-2021,27729564,24010935,3718629,471790,399434,73.47,63.62,9.85,10583,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,11-06-2021,28240474,24195150,4045324,510910,406147,74.82,64.11,10.72,10761,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,12-06-2021,28644442,24311588,4332854,403968,410279,75.9,64.41,11.48,10871,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,13-06-2021,29023531,24429078,4594453,379089,418295,76.9,64.73,12.17,11083,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,14-06-2021,29470746,24559630,4911116,447215,423903,78.08,65.07,13.01,11232,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,15-06-2021,29917852,24677550,5240302,447106,437458,79.27,65.38,13.88,11591,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,16-06-2021,30379626,24775947,5603679,461774,445979,80.49,65.65,14.85,11816,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,17-06-2021,30885092,24880007,6005085,505466,450790,81.83,65.92,15.91,11944,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,18-06-2021,31417347,24976923,6440424,532255,453839,83.24,66.18,17.06,12025,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,19-06-2021,31836378,25043879,6792499,419031,455991,84.35,66.36,18,12082,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,20-06-2021,32189274,25105109,7084165,352896,452249,85.29,66.52,18.77,11983,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Cayman Islands,CYM,21-04-2021,63774,34786,28988,424,531,97.04,52.93,44.11,8080,"Oxford/AstraZeneca, Pfizer/BioNTech",Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Chile,CHL,13-01-2021,11732,10703,1029,1030,147,0.06,0.06,0.01,8,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,14-01-2021,18646,12821,5825,6914,1135,0.1,0.07,0.03,59,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,15-01-2021,22077,13778,8299,3431,1625,0.12,0.07,0.04,85,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,16-01-2021,22167,13801,8366,90,1638,0.12,0.07,0.04,86,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,17-01-2021,22167,13801,8366,0,1638,0.12,0.07,0.04,86,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,18-01-2021,33204,24838,8366,11037,3215,0.17,0.13,0.04,168,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,19-01-2021,52560,44193,8367,19356,5980,0.27,0.23,0.04,313,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,20-01-2021,61863,53496,8367,9303,7162,0.32,0.28,0.04,375,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,21-01-2021,64923,56556,8367,3060,6611,0.34,0.3,0.04,346,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,22-01-2021,65335,56968,8367,412,6180,0.34,0.3,0.04,323,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,23-01-2021,65335,56968,8367,0,6167,0.34,0.3,0.04,323,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,24-01-2021,65335,56968,8367,0,6167,0.34,0.3,0.04,323,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,25-01-2021,66755,56985,9770,1420,4793,0.35,0.3,0.05,251,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,26-01-2021,67371,57006,10365,616,2116,0.35,0.3,0.05,111,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,27-01-2021,67406,57007,10399,35,792,0.35,0.3,0.05,41,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,28-01-2021,67406,57007,10399,0,355,0.35,0.3,0.05,19,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,29-01-2021,67411,57007,10404,5,297,0.35,0.3,0.05,16,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,30-01-2021,67412,57008,10404,1,297,0.35,0.3,0.05,16,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,31-01-2021,67412,57008,10404,0,297,0.35,0.3,0.05,16,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,01-02-2021,67412,57008,10404,0,94,0.35,0.3,0.05,5,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,02-02-2021,80599,70189,10410,13187,1890,0.42,0.37,0.05,99,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,03-02-2021,250964,240554,10410,170365,26223,1.31,1.26,0.05,1372,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,04-02-2021,427098,414580,12518,176134,51385,2.23,2.17,0.07,2688,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,05-02-2021,596452,583264,13188,169354,75577,3.12,3.05,0.07,3954,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,06-02-2021,624306,611113,13193,27854,79556,3.27,3.2,0.07,4162,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,07-02-2021,632942,619747,13195,8636,80790,3.31,3.24,0.07,4226,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,08-02-2021,866181,841218,24963,233239,114110,4.53,4.4,0.13,5969,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,09-02-2021,1128025,1083685,44340,261844,149632,5.9,5.67,0.23,7827,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,10-02-2021,1408785,1356107,52678,280760,165403,7.37,7.09,0.28,8653,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,11-02-2021,1663020,1607458,55562,254235,176560,8.7,8.41,0.29,9236,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,12-02-2021,1892471,1836699,55772,229451,185146,9.9,9.61,0.29,9685,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,13-02-2021,1922023,1866218,55805,29552,185388,10.05,9.76,0.29,9698,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,14-02-2021,1926489,1870684,55805,4466,184792,10.08,9.79,0.29,9667,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,15-02-2021,2192353,2136548,55805,265864,189453,11.47,11.18,0.29,9911,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,16-02-2021,2412387,2356571,55816,220034,183480,12.62,12.33,0.29,9598,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,17-02-2021,2600429,2544613,55816,188042,170235,13.6,13.31,0.29,8905,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,18-02-2021,2755688,2699871,55817,155259,156095,14.42,14.12,0.29,8166,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,19-02-2021,2897807,2841990,55817,142119,143619,15.16,14.87,0.29,7513,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,20-02-2021,2907446,2851629,55817,9639,140775,15.21,14.92,0.29,7364,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,21-02-2021,2908608,2852791,55817,1162,140303,15.22,14.92,0.29,7339,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,22-02-2021,3016744,2960905,55839,108136,117770,15.78,15.49,0.29,6161,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,23-02-2021,3110994,3055115,55879,94250,99801,16.27,15.98,0.29,5221,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,24-02-2021,3197267,3141215,56052,86273,85263,16.73,16.43,0.29,4460,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,25-02-2021,3283338,3227142,56196,86071,75379,17.18,16.88,0.29,3943,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,26-02-2021,3361708,3305394,56314,78370,66272,17.59,17.29,0.29,3467,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,27-02-2021,3371690,3315372,56318,9982,66321,17.64,17.34,0.29,3469,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,28-02-2021,3372045,3315727,56318,355,66205,17.64,17.35,0.29,3463,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,01-03-2021,3509545,3452819,56726,137500,70400,18.36,18.06,0.3,3683,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,02-03-2021,3680828,3611688,69140,171283,81405,19.26,18.89,0.36,4258,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
Chile,CHL,03-03-2021,3992670,3769478,223192,311842,113629,20.89,19.72,1.17,5944,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/
